Team,Seed,Count,P(Seed),P(Seed | In)
Cal Poly,5,0,0.0,0.0
Cal Poly,6,0,0.0,0.0
Cal Poly,7,0,0.0,0.0
Cal Poly,8,0,0.0,0.0
Cal Poly,9,0,0.0,0.0
Cal Poly,10,0,0.0,0.0
Cal Poly,11,0,0.0,0.0
Cal Poly,12,0,0.0,0.0
Cal Poly,13,0,0.0,0.0
Cal Poly,14,0,0.0,0.0
Cal Poly,15,0,0.0,0.0
Cal Poly,16,2,0.001,1.0
Southern Utah,1,0,0.0,0.0
Southern Utah,2,0,0.0,0.0
Southern Utah,3,0,0.0,0.0
Southern Utah,4,0,0.0,0.0
Southern Utah,5,0,0.0,0.0
Southern Utah,6,0,0.0,0.0
Southern Utah,7,0,0.0,0.0
Southern Utah,8,0,0.0,0.0
Southern Utah,9,0,0.0,0.0
Southern Utah,10,0,0.0,0.0
Southern Utah,11,0,0.0,0.0
Southern Utah,12,0,0.0,0.0
Southern Utah,13,0,0.0,0.0
Southern Utah,14,0,0.0,0.0
Southern Utah,15,0,0.0,0.0
Southern Utah,16,7,0.0035,1.0
Western Carolina,1,0,0.0,0.0
Western Carolina,2,0,0.0,0.0
Western Carolina,3,0,0.0,0.0
Western Carolina,4,0,0.0,0.0
Western Carolina,5,0,0.0,0.0
Western Carolina,6,0,0.0,0.0
Western Carolina,7,0,0.0,0.0
Western Carolina,8,0,0.0,0.0
Western Carolina,9,0,0.0,0.0
Western Carolina,10,0,0.0,0.0
Western Carolina,11,0,0.0,0.0
Western Carolina,12,0,0.0,0.0
Western Carolina,13,0,0.0,0.0
Western Carolina,14,0,0.0,0.0
Western Carolina,15,0,0.0,0.0
Western Carolina,16,8,0.004,1.0
Delaware,1,0,0.0,0.0
Delaware,2,0,0.0,0.0
Delaware,3,0,0.0,0.0
Delaware,4,0,0.0,0.0
Delaware,5,0,0.0,0.0
Delaware,6,0,0.0,0.0
Delaware,7,0,0.0,0.0
Delaware,8,0,0.0,0.0
Delaware,9,0,0.0,0.0
Delaware,10,0,0.0,0.0
Delaware,11,0,0.0,0.0
Delaware,12,0,0.0,0.0
Delaware,13,0,0.0,0.0
Delaware,14,0,0.0,0.0
Delaware,15,0,0.0,0.0
Delaware,16,0,0.0,0.0
Morehead St.,1,0,0.0,0.0
Morehead St.,2,0,0.0,0.0
Morehead St.,3,0,0.0,0.0
Morehead St.,4,0,0.0,0.0
Morehead St.,5,0,0.0,0.0
Morehead St.,6,0,0.0,0.0
Morehead St.,7,0,0.0,0.0
Morehead St.,8,0,0.0,0.0
Morehead St.,9,0,0.0,0.0
Morehead St.,10,0,0.0,0.0
Morehead St.,11,0,0.0,0.0
Morehead St.,12,0,0.0,0.0
Morehead St.,13,0,0.0,0.0
Morehead St.,14,0,0.0,0.0
Morehead St.,15,0,0.0,0.0
Morehead St.,16,67,0.0335,1.0
Jacksonville,1,0,0.0,0.0
Jacksonville,2,0,0.0,0.0
Jacksonville,3,0,0.0,0.0
Jacksonville,4,0,0.0,0.0
Jacksonville,5,0,0.0,0.0
Jacksonville,6,0,0.0,0.0
Jacksonville,7,0,0.0,0.0
Jacksonville,8,0,0.0,0.0
Jacksonville,9,0,0.0,0.0
Jacksonville,10,0,0.0,0.0
Jacksonville,11,0,0.0,0.0
Jacksonville,12,0,0.0,0.0
Jacksonville,13,0,0.0,0.0
Jacksonville,14,0,0.0,0.0
Jacksonville,15,0,0.0,0.0
Jacksonville,16,25,0.0125,1.0
UC Riverside,1,0,0.0,0.0
UC Riverside,2,0,0.0,0.0
UC Riverside,3,0,0.0,0.0
UC Riverside,4,0,0.0,0.0
UC Riverside,5,0,0.0,0.0
UC Riverside,6,0,0.0,0.0
UC Riverside,7,0,0.0,0.0
UC Riverside,8,0,0.0,0.0
UC Riverside,9,0,0.0,0.0
UC Riverside,10,0,0.0,0.0
UC Riverside,11,0,0.0,0.0
UC Riverside,12,0,0.0,0.0
UC Riverside,13,0,0.0,0.0
UC Riverside,14,0,0.0,0.0
UC Riverside,15,0,0.0,0.0
UC Riverside,16,2,0.001,1.0
Boston University,1,0,0.0,0.0
Boston University,2,0,0.0,0.0
Boston University,3,0,0.0,0.0
Boston University,4,0,0.0,0.0
Boston University,5,0,0.0,0.0
Boston University,6,0,0.0,0.0
Boston University,7,0,0.0,0.0
Boston University,8,0,0.0,0.0
Boston University,9,0,0.0,0.0
Boston University,10,0,0.0,0.0
Boston University,11,0,0.0,0.0
Boston University,12,0,0.0,0.0
Boston University,13,0,0.0,0.0
Boston University,14,0,0.0,0.0
Boston University,15,0,0.0,0.0
Boston University,16,33,0.0165,1.0
East Texas A&M,1,0,0.0,0.0
East Texas A&M,2,0,0.0,0.0
East Texas A&M,3,0,0.0,0.0
East Texas A&M,4,0,0.0,0.0
East Texas A&M,5,0,0.0,0.0
East Texas A&M,6,0,0.0,0.0
East Texas A&M,7,0,0.0,0.0
East Texas A&M,8,0,0.0,0.0
East Texas A&M,9,0,0.0,0.0
East Texas A&M,10,0,0.0,0.0
East Texas A&M,11,0,0.0,0.0
East Texas A&M,12,0,0.0,0.0
East Texas A&M,13,0,0.0,0.0
East Texas A&M,14,0,0.0,0.0
East Texas A&M,15,0,0.0,0.0
East Texas A&M,16,0,0.0,0.0
Little Rock,1,0,0.0,0.0
Little Rock,2,0,0.0,0.0
Little Rock,3,0,0.0,0.0
Little Rock,4,0,0.0,0.0
Little Rock,5,0,0.0,0.0
Little Rock,6,0,0.0,0.0
Little Rock,7,0,0.0,0.0
Little Rock,8,0,0.0,0.0
Little Rock,9,0,0.0,0.0
Little Rock,10,0,0.0,0.0
Little Rock,11,0,0.0,0.0
Little Rock,12,0,0.0,0.0
Little Rock,13,0,0.0,0.0
Little Rock,14,0,0.0,0.0
Little Rock,15,0,0.0,0.0
Little Rock,16,56,0.028,1.0
South Dakota,1,0,0.0,0.0
South Dakota,2,0,0.0,0.0
South Dakota,3,0,0.0,0.0
South Dakota,4,0,0.0,0.0
South Dakota,5,0,0.0,0.0
South Dakota,6,0,0.0,0.0
South Dakota,7,0,0.0,0.0
South Dakota,8,0,0.0,0.0
South Dakota,9,0,0.0,0.0
South Dakota,10,0,0.0,0.0
South Dakota,11,0,0.0,0.0
South Dakota,12,0,0.0,0.0
South Dakota,13,0,0.0,0.0
South Dakota,14,0,0.0,0.0
South Dakota,15,0,0.0,0.0
South Dakota,16,8,0.004,1.0
Texas St.,1,0,0.0,0.0
Texas St.,2,0,0.0,0.0
Texas St.,3,0,0.0,0.0
Texas St.,4,0,0.0,0.0
Texas St.,5,0,0.0,0.0
Texas St.,6,0,0.0,0.0
Texas St.,7,0,0.0,0.0
Texas St.,8,0,0.0,0.0
Texas St.,9,0,0.0,0.0
Texas St.,10,0,0.0,0.0
Texas St.,11,0,0.0,0.0
Texas St.,12,0,0.0,0.0
Texas St.,13,0,0.0,0.0
Texas St.,14,0,0.0,0.0
Texas St.,15,0,0.0,0.0
Texas St.,16,7,0.0035,1.0
Northern Arizona,1,0,0.0,0.0
Northern Arizona,2,0,0.0,0.0
Northern Arizona,3,0,0.0,0.0
Northern Arizona,4,0,0.0,0.0
Northern Arizona,5,0,0.0,0.0
Northern Arizona,6,0,0.0,0.0
Northern Arizona,7,0,0.0,0.0
Northern Arizona,8,0,0.0,0.0
Northern Arizona,9,0,0.0,0.0
Northern Arizona,10,0,0.0,0.0
Northern Arizona,11,0,0.0,0.0
Northern Arizona,12,0,0.0,0.0
Northern Arizona,13,0,0.0,0.0
Northern Arizona,14,0,0.0,0.0
Northern Arizona,15,0,0.0,0.0
Northern Arizona,16,2,0.001,1.0
Central Connecticut,1,0,0.0,0.0
Central Connecticut,2,0,0.0,0.0
Central Connecticut,3,0,0.0,0.0
Central Connecticut,4,0,0.0,0.0
Central Connecticut,5,0,0.0,0.0
Central Connecticut,6,0,0.0,0.0
Central Connecticut,7,0,0.0,0.0
Central Connecticut,8,0,0.0,0.0
Central Connecticut,9,0,0.0,0.0
Central Connecticut,10,0,0.0,0.0
Central Connecticut,11,0,0.0,0.0
Central Connecticut,12,0,0.0,0.0
Central Connecticut,13,0,0.0,0.0
Central Connecticut,14,0,0.0,0.0
Central Connecticut,15,0,0.0,0.0
Central Connecticut,16,172,0.086,1.0
Bellarmine,1,0,0.0,0.0
Bellarmine,2,0,0.0,0.0
Bellarmine,3,0,0.0,0.0
Bellarmine,4,0,0.0,0.0
Bellarmine,5,0,0.0,0.0
Bellarmine,6,0,0.0,0.0
Bellarmine,7,0,0.0,0.0
Bellarmine,8,0,0.0,0.0
Bellarmine,9,0,0.0,0.0
Bellarmine,10,0,0.0,0.0
Bellarmine,11,0,0.0,0.0
Bellarmine,12,0,0.0,0.0
Bellarmine,13,0,0.0,0.0
Bellarmine,14,0,0.0,0.0
Bellarmine,15,0,0.0,0.0
Bellarmine,16,21,0.0105,1.0
Grambling St.,1,0,0.0,0.0
Grambling St.,2,0,0.0,0.0
Grambling St.,3,0,0.0,0.0
Grambling St.,4,0,0.0,0.0
Grambling St.,5,0,0.0,0.0
Grambling St.,6,0,0.0,0.0
Grambling St.,7,0,0.0,0.0
Grambling St.,8,0,0.0,0.0
Grambling St.,9,0,0.0,0.0
Grambling St.,10,0,0.0,0.0
Grambling St.,11,0,0.0,0.0
Grambling St.,12,0,0.0,0.0
Grambling St.,13,0,0.0,0.0
Grambling St.,14,0,0.0,0.0
Grambling St.,15,0,0.0,0.0
Grambling St.,16,292,0.146,1.0
Mount St. Mary's,1,0,0.0,0.0
Mount St. Mary's,2,0,0.0,0.0
Mount St. Mary's,3,0,0.0,0.0
Mount St. Mary's,4,0,0.0,0.0
Mount St. Mary's,5,0,0.0,0.0
Mount St. Mary's,6,0,0.0,0.0
Mount St. Mary's,7,0,0.0,0.0
Mount St. Mary's,8,0,0.0,0.0
Mount St. Mary's,9,0,0.0,0.0
Mount St. Mary's,10,0,0.0,0.0
Mount St. Mary's,11,0,0.0,0.0
Mount St. Mary's,12,0,0.0,0.0
Mount St. Mary's,13,0,0.0,0.0
Mount St. Mary's,14,0,0.0,0.0
Mount St. Mary's,15,0,0.0,0.0
Mount St. Mary's,16,24,0.012,1.0
New Hampshire,1,0,0.0,0.0
New Hampshire,2,0,0.0,0.0
New Hampshire,3,0,0.0,0.0
New Hampshire,4,0,0.0,0.0
New Hampshire,5,0,0.0,0.0
New Hampshire,6,0,0.0,0.0
New Hampshire,7,0,0.0,0.0
New Hampshire,8,0,0.0,0.0
New Hampshire,9,0,0.0,0.0
New Hampshire,10,0,0.0,0.0
New Hampshire,11,0,0.0,0.0
New Hampshire,12,0,0.0,0.0
New Hampshire,13,0,0.0,0.0
New Hampshire,14,0,0.0,0.0
New Hampshire,15,0,0.0,0.0
New Hampshire,16,135,0.0675,1.0
Sacred Heart,1,0,0.0,0.0
Sacred Heart,2,0,0.0,0.0
Sacred Heart,3,0,0.0,0.0
Sacred Heart,4,0,0.0,0.0
Sacred Heart,5,0,0.0,0.0
Sacred Heart,6,0,0.0,0.0
Sacred Heart,7,0,0.0,0.0
Sacred Heart,8,0,0.0,0.0
Sacred Heart,9,0,0.0,0.0
Sacred Heart,10,0,0.0,0.0
Sacred Heart,11,0,0.0,0.0
Sacred Heart,12,0,0.0,0.0
Sacred Heart,13,0,0.0,0.0
Sacred Heart,14,0,0.0,0.0
Sacred Heart,15,0,0.0,0.0
Sacred Heart,16,6,0.003,1.0
Cleveland St.,1,0,0.0,0.0
Cleveland St.,2,0,0.0,0.0
Cleveland St.,3,0,0.0,0.0
Cleveland St.,4,0,0.0,0.0
Cleveland St.,5,0,0.0,0.0
Cleveland St.,6,0,0.0,0.0
Cleveland St.,7,0,0.0,0.0
Cleveland St.,8,0,0.0,0.0
Cleveland St.,9,0,0.0,0.0
Cleveland St.,10,0,0.0,0.0
Cleveland St.,11,0,0.0,0.0
Cleveland St.,12,0,0.0,0.0
Cleveland St.,13,0,0.0,0.0
Cleveland St.,14,0,0.0,0.0
Cleveland St.,15,0,0.0,0.0
Cleveland St.,16,4,0.002,1.0
Lehigh,1,0,0.0,0.0
Lehigh,2,0,0.0,0.0
Lehigh,3,0,0.0,0.0
Lehigh,4,0,0.0,0.0
Lehigh,5,0,0.0,0.0
Lehigh,6,0,0.0,0.0
Lehigh,7,0,0.0,0.0
Lehigh,8,0,0.0,0.0
Lehigh,9,0,0.0,0.0
Lehigh,10,0,0.0,0.0
Lehigh,11,0,0.0,0.0
Lehigh,12,0,0.0,0.0
Lehigh,13,0,0.0,0.0
Lehigh,14,0,0.0,0.0
Lehigh,15,0,0.0,0.0
Lehigh,16,16,0.008,1.0
Albany,1,0,0.0,0.0
Albany,2,0,0.0,0.0
Albany,3,0,0.0,0.0
Albany,4,0,0.0,0.0
Albany,5,0,0.0,0.0
Albany,6,0,0.0,0.0
Albany,7,0,0.0,0.0
Albany,8,0,0.0,0.0
Albany,9,0,0.0,0.0
Albany,10,0,0.0,0.0
Albany,11,0,0.0,0.0
Albany,12,0,0.0,0.0
Albany,13,0,0.0,0.0
Albany,14,0,0.0,0.0
Albany,15,0,0.0,0.0
Albany,16,58,0.029,1.0
Eastern Illinois,1,0,0.0,0.0
Eastern Illinois,2,0,0.0,0.0
Eastern Illinois,3,0,0.0,0.0
Eastern Illinois,4,0,0.0,0.0
Eastern Illinois,5,0,0.0,0.0
Eastern Illinois,6,0,0.0,0.0
Eastern Illinois,7,0,0.0,0.0
Eastern Illinois,8,0,0.0,0.0
Eastern Illinois,9,0,0.0,0.0
Eastern Illinois,10,0,0.0,0.0
Eastern Illinois,11,0,0.0,0.0
Eastern Illinois,12,0,0.0,0.0
Eastern Illinois,13,0,0.0,0.0
Eastern Illinois,14,0,0.0,0.0
Eastern Illinois,15,0,0.0,0.0
Eastern Illinois,16,40,0.02,1.0
USC Upstate,1,0,0.0,0.0
USC Upstate,2,0,0.0,0.0
USC Upstate,3,0,0.0,0.0
USC Upstate,4,0,0.0,0.0
USC Upstate,5,0,0.0,0.0
USC Upstate,6,0,0.0,0.0
USC Upstate,7,0,0.0,0.0
USC Upstate,8,0,0.0,0.0
USC Upstate,9,0,0.0,0.0
USC Upstate,10,0,0.0,0.0
USC Upstate,11,0,0.0,0.0
USC Upstate,12,0,0.0,0.0
USC Upstate,13,0,0.0,0.0
USC Upstate,14,0,0.0,0.0
USC Upstate,15,0,0.0,0.0
USC Upstate,16,1,0.0005,1.0
Ball St.,1,0,0.0,0.0
Ball St.,2,0,0.0,0.0
Ball St.,3,0,0.0,0.0
Ball St.,4,0,0.0,0.0
Ball St.,5,0,0.0,0.0
Ball St.,6,0,0.0,0.0
Ball St.,7,0,0.0,0.0
Ball St.,8,0,0.0,0.0
Ball St.,9,0,0.0,0.0
Ball St.,10,0,0.0,0.0
Ball St.,11,0,0.0,0.0
Ball St.,12,0,0.0,0.0
Ball St.,13,0,0.0,0.0
Ball St.,14,0,0.0,0.0
Ball St.,15,0,0.0,0.0
Ball St.,16,0,0.0,0.0
Cal St. Bakersfield,1,0,0.0,0.0
Cal St. Bakersfield,2,0,0.0,0.0
Cal St. Bakersfield,3,0,0.0,0.0
Cal St. Bakersfield,4,0,0.0,0.0
Cal St. Bakersfield,5,0,0.0,0.0
Cal St. Bakersfield,6,0,0.0,0.0
Cal St. Bakersfield,7,0,0.0,0.0
Cal St. Bakersfield,8,0,0.0,0.0
Cal St. Bakersfield,9,0,0.0,0.0
Cal St. Bakersfield,10,0,0.0,0.0
Cal St. Bakersfield,11,0,0.0,0.0
Cal St. Bakersfield,12,0,0.0,0.0
Cal St. Bakersfield,13,0,0.0,0.0
Cal St. Bakersfield,14,0,0.0,0.0
Cal St. Bakersfield,15,0,0.0,0.0
Cal St. Bakersfield,16,2,0.001,1.0
Houston Christian,1,0,0.0,0.0
Houston Christian,2,0,0.0,0.0
Houston Christian,3,0,0.0,0.0
Houston Christian,4,0,0.0,0.0
Houston Christian,5,0,0.0,0.0
Houston Christian,6,0,0.0,0.0
Houston Christian,7,0,0.0,0.0
Houston Christian,8,0,0.0,0.0
Houston Christian,9,0,0.0,0.0
Houston Christian,10,0,0.0,0.0
Houston Christian,11,0,0.0,0.0
Houston Christian,12,0,0.0,0.0
Houston Christian,13,0,0.0,0.0
Houston Christian,14,0,0.0,0.0
Houston Christian,15,0,0.0,0.0
Houston Christian,16,0,0.0,0.0
Maryland Eastern Shore,1,0,0.0,0.0
Maryland Eastern Shore,2,0,0.0,0.0
Maryland Eastern Shore,3,0,0.0,0.0
Maryland Eastern Shore,4,0,0.0,0.0
Maryland Eastern Shore,5,0,0.0,0.0
Maryland Eastern Shore,6,0,0.0,0.0
Maryland Eastern Shore,7,0,0.0,0.0
Maryland Eastern Shore,8,0,0.0,0.0
Maryland Eastern Shore,9,0,0.0,0.0
Maryland Eastern Shore,10,0,0.0,0.0
Maryland Eastern Shore,11,0,0.0,0.0
Maryland Eastern Shore,12,0,0.0,0.0
Maryland Eastern Shore,13,0,0.0,0.0
Maryland Eastern Shore,14,0,0.0,0.0
Maryland Eastern Shore,15,0,0.0,0.0
Maryland Eastern Shore,16,348,0.174,1.0
Norfolk St.,1,0,0.0,0.0
Norfolk St.,2,0,0.0,0.0
Norfolk St.,3,0,0.0,0.0
Norfolk St.,4,0,0.0,0.0
Norfolk St.,5,0,0.0,0.0
Norfolk St.,6,0,0.0,0.0
Norfolk St.,7,0,0.0,0.0
Norfolk St.,8,0,0.0,0.0
Norfolk St.,9,0,0.0,0.0
Norfolk St.,10,0,0.0,0.0
Norfolk St.,11,0,0.0,0.0
Norfolk St.,12,0,0.0,0.0
Norfolk St.,13,0,0.0,0.0
Norfolk St.,14,0,0.0,0.0
Norfolk St.,15,0,0.0,0.0
Norfolk St.,16,194,0.097,1.0
Alabama St.,1,0,0.0,0.0
Alabama St.,2,0,0.0,0.0
Alabama St.,3,0,0.0,0.0
Alabama St.,4,0,0.0,0.0
Alabama St.,5,0,0.0,0.0
Alabama St.,6,0,0.0,0.0
Alabama St.,7,0,0.0,0.0
Alabama St.,8,0,0.0,0.0
Alabama St.,9,0,0.0,0.0
Alabama St.,10,0,0.0,0.0
Alabama St.,11,0,0.0,0.0
Alabama St.,12,0,0.0,0.0
Alabama St.,13,0,0.0,0.0
Alabama St.,14,0,0.0,0.0
Alabama St.,15,0,0.0,0.0
Alabama St.,16,68,0.034,1.0
Loyola Chicago,1,0,0.0,0.0
Loyola Chicago,2,0,0.0,0.0
Loyola Chicago,3,0,0.0,0.0
Loyola Chicago,4,0,0.0,0.0
Loyola Chicago,5,0,0.0,0.0
Loyola Chicago,6,0,0.0,0.0
Loyola Chicago,7,0,0.0,0.0
Loyola Chicago,8,0,0.0,0.0
Loyola Chicago,9,0,0.0,0.0
Loyola Chicago,10,0,0.0,0.0
Loyola Chicago,11,0,0.0,0.0
Loyola Chicago,12,0,0.0,0.0
Loyola Chicago,13,0,0.0,0.0
Loyola Chicago,14,0,0.0,0.0
Loyola Chicago,15,0,0.0,0.0
Loyola Chicago,16,0,0.0,0.0
UNC Greensboro,1,0,0.0,0.0
UNC Greensboro,2,0,0.0,0.0
UNC Greensboro,3,0,0.0,0.0
UNC Greensboro,4,0,0.0,0.0
UNC Greensboro,5,0,0.0,0.0
UNC Greensboro,6,0,0.0,0.0
UNC Greensboro,7,0,0.0,0.0
UNC Greensboro,8,0,0.0,0.0
UNC Greensboro,9,0,0.0,0.0
UNC Greensboro,10,0,0.0,0.0
UNC Greensboro,11,0,0.0,0.0
UNC Greensboro,12,0,0.0,0.0
UNC Greensboro,13,0,0.0,0.0
UNC Greensboro,14,0,0.0,0.0
UNC Greensboro,15,0,0.0,0.0
UNC Greensboro,16,0,0.0,0.0
Florida A&M,1,0,0.0,0.0
Florida A&M,2,0,0.0,0.0
Florida A&M,3,0,0.0,0.0
Florida A&M,4,0,0.0,0.0
Florida A&M,5,0,0.0,0.0
Florida A&M,6,0,0.0,0.0
Florida A&M,7,0,0.0,0.0
Florida A&M,8,0,0.0,0.0
Florida A&M,9,0,0.0,0.0
Florida A&M,10,0,0.0,0.0
Florida A&M,11,0,0.0,0.0
Florida A&M,12,0,0.0,0.0
Florida A&M,13,0,0.0,0.0
Florida A&M,14,0,0.0,0.0
Florida A&M,15,0,0.0,0.0
Florida A&M,16,63,0.0315,1.0
Stetson,1,0,0.0,0.0
Stetson,2,0,0.0,0.0
Stetson,3,0,0.0,0.0
Stetson,4,0,0.0,0.0
Stetson,5,0,0.0,0.0
Stetson,6,0,0.0,0.0
Stetson,7,0,0.0,0.0
Stetson,8,0,0.0,0.0
Stetson,9,0,0.0,0.0
Stetson,10,0,0.0,0.0
Stetson,11,0,0.0,0.0
Stetson,12,0,0.0,0.0
Stetson,13,0,0.0,0.0
Stetson,14,0,0.0,0.0
Stetson,15,0,0.0,0.0
Stetson,16,3,0.0015,1.0
Southern Indiana,1,0,0.0,0.0
Southern Indiana,2,0,0.0,0.0
Southern Indiana,3,0,0.0,0.0
Southern Indiana,4,0,0.0,0.0
Southern Indiana,5,0,0.0,0.0
Southern Indiana,6,0,0.0,0.0
Southern Indiana,7,0,0.0,0.0
Southern Indiana,8,0,0.0,0.0
Southern Indiana,9,0,0.0,0.0
Southern Indiana,10,0,0.0,0.0
Southern Indiana,11,0,0.0,0.0
Southern Indiana,12,0,0.0,0.0
Southern Indiana,13,0,0.0,0.0
Southern Indiana,14,0,0.0,0.0
Southern Indiana,15,0,0.0,0.0
Southern Indiana,16,3,0.0015,1.0
Arkansas Pine Bluff,1,0,0.0,0.0
Arkansas Pine Bluff,2,0,0.0,0.0
Arkansas Pine Bluff,3,0,0.0,0.0
Arkansas Pine Bluff,4,0,0.0,0.0
Arkansas Pine Bluff,5,0,0.0,0.0
Arkansas Pine Bluff,6,0,0.0,0.0
Arkansas Pine Bluff,7,0,0.0,0.0
Arkansas Pine Bluff,8,0,0.0,0.0
Arkansas Pine Bluff,9,0,0.0,0.0
Arkansas Pine Bluff,10,0,0.0,0.0
Arkansas Pine Bluff,11,0,0.0,0.0
Arkansas Pine Bluff,12,0,0.0,0.0
Arkansas Pine Bluff,13,0,0.0,0.0
Arkansas Pine Bluff,14,0,0.0,0.0
Arkansas Pine Bluff,15,0,0.0,0.0
Arkansas Pine Bluff,16,205,0.1025,1.0
UMass Lowell,1,0,0.0,0.0
UMass Lowell,2,0,0.0,0.0
UMass Lowell,3,0,0.0,0.0
UMass Lowell,4,0,0.0,0.0
UMass Lowell,5,0,0.0,0.0
UMass Lowell,6,0,0.0,0.0
UMass Lowell,7,0,0.0,0.0
UMass Lowell,8,0,0.0,0.0
UMass Lowell,9,0,0.0,0.0
UMass Lowell,10,0,0.0,0.0
UMass Lowell,11,0,0.0,0.0
UMass Lowell,12,0,0.0,0.0
UMass Lowell,13,0,0.0,0.0
UMass Lowell,14,0,0.0,0.0
UMass Lowell,15,0,0.0,0.0
UMass Lowell,16,12,0.006,1.0
Wagner,1,0,0.0,0.0
Wagner,2,0,0.0,0.0
Wagner,3,0,0.0,0.0
Wagner,4,0,0.0,0.0
Wagner,5,0,0.0,0.0
Wagner,6,0,0.0,0.0
Wagner,7,0,0.0,0.0
Wagner,8,0,0.0,0.0
Wagner,9,0,0.0,0.0
Wagner,10,0,0.0,0.0
Wagner,11,0,0.0,0.0
Wagner,12,0,0.0,0.0
Wagner,13,0,0.0,0.0
Wagner,14,0,0.0,0.0
Wagner,15,0,0.0,0.0
Wagner,16,50,0.025,1.0
IU Indy,1,0,0.0,0.0
IU Indy,2,0,0.0,0.0
IU Indy,3,0,0.0,0.0
IU Indy,4,0,0.0,0.0
IU Indy,5,0,0.0,0.0
IU Indy,6,0,0.0,0.0
IU Indy,7,0,0.0,0.0
IU Indy,8,0,0.0,0.0
IU Indy,9,0,0.0,0.0
IU Indy,10,0,0.0,0.0
IU Indy,11,0,0.0,0.0
IU Indy,12,0,0.0,0.0
IU Indy,13,0,0.0,0.0
IU Indy,14,0,0.0,0.0
IU Indy,15,0,0.0,0.0
IU Indy,16,2,0.001,1.0
West Georgia,1,0,0.0,0.0
West Georgia,2,0,0.0,0.0
West Georgia,3,0,0.0,0.0
West Georgia,4,0,0.0,0.0
West Georgia,5,0,0.0,0.0
West Georgia,6,0,0.0,0.0
West Georgia,7,0,0.0,0.0
West Georgia,8,0,0.0,0.0
West Georgia,9,0,0.0,0.0
West Georgia,10,0,0.0,0.0
West Georgia,11,0,0.0,0.0
West Georgia,12,0,0.0,0.0
West Georgia,13,0,0.0,0.0
West Georgia,14,0,0.0,0.0
West Georgia,15,0,0.0,0.0
West Georgia,16,2,0.001,1.0
Prairie View A&M,1,0,0.0,0.0
Prairie View A&M,2,0,0.0,0.0
Prairie View A&M,3,0,0.0,0.0
Prairie View A&M,4,0,0.0,0.0
Prairie View A&M,5,0,0.0,0.0
Prairie View A&M,6,0,0.0,0.0
Prairie View A&M,7,0,0.0,0.0
Prairie View A&M,8,0,0.0,0.0
Prairie View A&M,9,0,0.0,0.0
Prairie View A&M,10,0,0.0,0.0
Prairie View A&M,11,0,0.0,0.0
Prairie View A&M,12,0,0.0,0.0
Prairie View A&M,13,0,0.0,0.0
Prairie View A&M,14,0,0.0,0.0
Prairie View A&M,15,0,0.0,0.0
Prairie View A&M,16,124,0.062,1.0
Maine,1,0,0.0,0.0
Maine,2,0,0.0,0.0
Maine,3,0,0.0,0.0
Maine,4,0,0.0,0.0
Maine,5,0,0.0,0.0
Maine,6,0,0.0,0.0
Maine,7,0,0.0,0.0
Maine,8,0,0.0,0.0
Maine,9,0,0.0,0.0
Maine,10,0,0.0,0.0
Maine,11,0,0.0,0.0
Maine,12,0,0.0,0.0
Maine,13,0,0.0,0.0
Maine,14,0,0.0,0.0
Maine,15,0,0.0,0.0
Maine,16,59,0.0295,1.0
New Haven,1,0,0.0,0.0
New Haven,2,0,0.0,0.0
New Haven,3,0,0.0,0.0
New Haven,4,0,0.0,0.0
New Haven,5,0,0.0,0.0
New Haven,6,0,0.0,0.0
New Haven,7,0,0.0,0.0
New Haven,8,0,0.0,0.0
New Haven,9,0,0.0,0.0
New Haven,10,0,0.0,0.0
New Haven,11,0,0.0,0.0
New Haven,12,0,0.0,0.0
New Haven,13,0,0.0,0.0
New Haven,14,0,0.0,0.0
New Haven,15,0,0.0,0.0
New Haven,16,22,0.011,1.0
Oral Roberts,1,0,0.0,0.0
Oral Roberts,2,0,0.0,0.0
Oral Roberts,3,0,0.0,0.0
Oral Roberts,4,0,0.0,0.0
Oral Roberts,5,0,0.0,0.0
Oral Roberts,6,0,0.0,0.0
Oral Roberts,7,0,0.0,0.0
Oral Roberts,8,0,0.0,0.0
Oral Roberts,9,0,0.0,0.0
Oral Roberts,10,0,0.0,0.0
Oral Roberts,11,0,0.0,0.0
Oral Roberts,12,0,0.0,0.0
Oral Roberts,13,0,0.0,0.0
Oral Roberts,14,0,0.0,0.0
Oral Roberts,15,0,0.0,0.0
Oral Roberts,16,2,0.001,1.0
Lafayette,1,0,0.0,0.0
Lafayette,2,0,0.0,0.0
Lafayette,3,0,0.0,0.0
Lafayette,4,0,0.0,0.0
Lafayette,5,0,0.0,0.0
Lafayette,6,0,0.0,0.0
Lafayette,7,0,0.0,0.0
Lafayette,8,0,0.0,0.0
Lafayette,9,0,0.0,0.0
Lafayette,10,0,0.0,0.0
Lafayette,11,0,0.0,0.0
Lafayette,12,0,0.0,0.0
Lafayette,13,0,0.0,0.0
Lafayette,14,0,0.0,0.0
Lafayette,15,0,0.0,0.0
Lafayette,16,6,0.003,1.0
Central Michigan,1,0,0.0,0.0
Central Michigan,2,0,0.0,0.0
Central Michigan,3,0,0.0,0.0
Central Michigan,4,0,0.0,0.0
Central Michigan,5,0,0.0,0.0
Central Michigan,6,0,0.0,0.0
Central Michigan,7,0,0.0,0.0
Central Michigan,8,0,0.0,0.0
